,FIPS,Median Income,Transit Scores,Test Date,New Positives,Cumulative Positives,Total Tests,Cumulative Tests
2880,36059,115301.0,5957350703.0,2020-04-30,307.0,36161.0,2108.0,97308.0
2881,36059,115301.0,5957350703.0,2020-04-29,349.0,35854.0,2424.0,95200.0
2882,36059,115301.0,5957350703.0,2020-04-28,420.0,35505.0,2509.0,92776.0
2883,36059,115301.0,5957350703.0,2020-04-27,220.0,35085.0,1499.0,90267.0
2884,36059,115301.0,5957350703.0,2020-04-26,343.0,34865.0,1871.0,88768.0
2885,36059,115301.0,5957350703.0,2020-04-25,724.0,34522.0,3334.0,86897.0
2886,36059,115301.0,5957350703.0,2020-04-24,1033.0,33798.0,4225.0,83563.0
2887,36059,115301.0,5957350703.0,2020-04-23,641.0,32765.0,2787.0,79338.0
2888,36059,115301.0,5957350703.0,2020-04-22,569.0,32124.0,1980.0,76551.0
2889,36059,115301.0,5957350703.0,2020-04-21,476.0,31555.0,1697.0,74571.0
2890,36059,115301.0,5957350703.0,2020-04-20,402.0,31079.0,1385.0,72874.0
2891,36059,115301.0,5957350703.0,2020-04-19,664.0,30677.0,2196.0,71489.0
2892,36059,115301.0,5957350703.0,2020-04-18,833.0,30013.0,2658.0,69293.0
2893,36059,115301.0,5957350703.0,2020-04-17,641.0,29180.0,1973.0,66635.0
2894,36059,115301.0,5957350703.0,2020-04-16,767.0,28539.0,2386.0,64662.0
2895,36059,115301.0,5957350703.0,2020-04-15,1057.0,27772.0,2814.0,62276.0
2896,36059,115301.0,5957350703.0,2020-04-14,1465.0,26715.0,3155.0,59462.0
2897,36059,115301.0,5957350703.0,2020-04-13,892.0,25250.0,2283.0,56307.0
2898,36059,115301.0,5957350703.0,2020-04-12,805.0,24358.0,2072.0,54024.0
2899,36059,115301.0,5957350703.0,2020-04-11,969.0,23553.0,2307.0,51952.0
2900,36059,115301.0,5957350703.0,2020-04-10,1072.0,22584.0,2527.0,49645.0
2901,36059,115301.0,5957350703.0,2020-04-09,1372.0,21512.0,3021.0,47118.0
2902,36059,115301.0,5957350703.0,2020-04-08,1592.0,20140.0,3598.0,44097.0
2903,36059,115301.0,5957350703.0,2020-04-07,1938.0,18548.0,4179.0,40499.0
2904,36059,115301.0,5957350703.0,2020-04-06,994.0,16610.0,2097.0,36320.0
2905,36059,115301.0,5957350703.0,2020-04-05,1218.0,15616.0,2363.0,34223.0
2906,36059,115301.0,5957350703.0,2020-04-04,1052.0,14398.0,2195.0,31860.0
2907,36059,115301.0,5957350703.0,2020-04-03,1322.0,13346.0,2694.0,29665.0
2908,36059,115301.0,5957350703.0,2020-04-02,1437.0,12024.0,2663.0,26971.0
2909,36059,115301.0,5957350703.0,2020-04-01,1033.0,10587.0,1908.0,24308.0
2910,36059,115301.0,5957350703.0,2020-03-31,1010.0,9554.0,1845.0,22400.0
2911,36059,115301.0,5957350703.0,2020-03-30,1200.0,8544.0,2261.0,20555.0
2912,36059,115301.0,5957350703.0,2020-03-29,899.0,7344.0,1830.0,18294.0
2913,36059,115301.0,5957350703.0,2020-03-28,908.0,6445.0,2107.0,16464.0
2914,36059,115301.0,5957350703.0,2020-03-27,880.0,5537.0,1827.0,14357.0
2915,36059,115301.0,5957350703.0,2020-03-26,743.0,4657.0,1412.0,12530.0
2916,36059,115301.0,5957350703.0,2020-03-25,629.0,3914.0,1735.0,11118.0
2917,36059,115301.0,5957350703.0,2020-03-24,416.0,3285.0,896.0,9383.0
2918,36059,115301.0,5957350703.0,2020-03-23,427.0,2869.0,993.0,8487.0
2919,36059,115301.0,5957350703.0,2020-03-22,542.0,2442.0,1323.0,7494.0
2920,36059,115301.0,5957350703.0,2020-03-21,667.0,1900.0,1968.0,6171.0
2921,36059,115301.0,5957350703.0,2020-03-20,479.0,1233.0,1706.0,4203.0
2922,36059,115301.0,5957350703.0,2020-03-19,385.0,754.0,1036.0,2497.0
2923,36059,115301.0,5957350703.0,2020-03-18,186.0,369.0,632.0,1461.0
2924,36059,115301.0,5957350703.0,2020-03-17,52.0,183.0,218.0,829.0
2925,36059,115301.0,5957350703.0,2020-03-16,24.0,131.0,112.0,611.0
2926,36059,115301.0,5957350703.0,2020-03-15,23.0,107.0,109.0,499.0
2927,36059,115301.0,5957350703.0,2020-03-14,20.0,84.0,82.0,390.0
2928,36059,115301.0,5957350703.0,2020-03-13,19.0,64.0,100.0,308.0
2929,36059,115301.0,5957350703.0,2020-03-12,14.0,45.0,86.0,208.0
2930,36059,115301.0,5957350703.0,2020-03-11,11.0,31.0,58.0,122.0
2931,36059,115301.0,5957350703.0,2020-03-10,6.0,20.0,22.0,64.0
2932,36059,115301.0,5957350703.0,2020-03-09,4.0,14.0,15.0,42.0
2933,36059,115301.0,5957350703.0,2020-03-08,4.0,10.0,11.0,27.0
2934,36059,115301.0,5957350703.0,2020-03-07,2.0,6.0,5.0,16.0
2935,36059,115301.0,5957350703.0,2020-03-06,3.0,4.0,10.0,11.0
2936,36059,115301.0,5957350703.0,2020-03-05,1.0,1.0,1.0,1.0
2937,36059,115301.0,5957350703.0,2020-03-04,0.0,0.0,0.0,0.0
2938,36059,115301.0,5957350703.0,2020-03-03,0.0,0.0,0.0,0.0
2939,36059,115301.0,5957350703.0,2020-03-02,0.0,0.0,0.0,0.0
2940,36061,84610.0,96.0,2020-06-07,39.0,27217.0,4045.0,208879.0
2941,36061,84610.0,96.0,2020-06-06,56.0,27178.0,4711.0,204834.0
2942,36061,84610.0,96.0,2020-06-05,85.0,27122.0,5322.0,200123.0
2943,36061,84610.0,96.0,2020-06-04,69.0,27037.0,4416.0,194801.0
2944,36061,84610.0,96.0,2020-06-03,82.0,26968.0,4377.0,190385.0
2945,36061,84610.0,96.0,2020-06-02,72.0,26886.0,4211.0,186008.0
2946,36061,84610.0,96.0,2020-06-01,93.0,26814.0,5161.0,181797.0
2947,36061,84610.0,96.0,2020-05-31,68.0,26721.0,4385.0,176636.0
2948,36061,84610.0,96.0,2020-05-30,77.0,26653.0,4425.0,172251.0
2949,36061,84610.0,96.0,2020-05-29,96.0,26576.0,5678.0,167826.0
2950,36061,84610.0,96.0,2020-05-28,133.0,26480.0,7418.0,162148.0
2951,36061,84610.0,96.0,2020-05-27,134.0,26347.0,6888.0,154730.0
2952,36061,84610.0,96.0,2020-05-26,121.0,26213.0,3599.0,147842.0
2953,36061,84610.0,96.0,2020-05-25,83.0,26092.0,3635.0,144243.0
2954,36061,84610.0,96.0,2020-05-24,100.0,26009.0,3356.0,140608.0
2955,36061,84610.0,96.0,2020-05-23,103.0,25909.0,4187.0,137252.0
2956,36061,84610.0,96.0,2020-05-22,134.0,25806.0,4582.0,133065.0
2957,36061,84610.0,96.0,2020-05-21,150.0,25672.0,4363.0,128483.0
2958,36061,84610.0,96.0,2020-05-20,131.0,25522.0,4219.0,124120.0
2959,36061,84610.0,96.0,2020-05-19,98.0,25391.0,3685.0,119901.0
2960,36061,84610.0,96.0,2020-05-18,77.0,25293.0,2830.0,116216.0
2961,36061,84610.0,96.0,2020-05-17,86.0,25216.0,2019.0,113386.0
2962,36061,84610.0,96.0,2020-05-16,148.0,25130.0,3096.0,111367.0
2963,36061,84610.0,96.0,2020-05-15,150.0,24982.0,3469.0,108271.0
2964,36061,84610.0,96.0,2020-05-14,307.0,24832.0,3933.0,104802.0
2965,36061,84610.0,96.0,2020-05-13,177.0,24525.0,3697.0,100869.0
2966,36061,84610.0,96.0,2020-05-12,157.0,24348.0,2825.0,97172.0
2967,36061,84610.0,96.0,2020-05-11,129.0,24191.0,1984.0,94347.0
2968,36061,84610.0,96.0,2020-05-10,85.0,24062.0,1496.0,92363.0
2969,36061,84610.0,96.0,2020-05-09,96.0,23977.0,2336.0,90867.0
2970,36061,84610.0,96.0,2020-05-08,151.0,23881.0,2633.0,88531.0
2971,36061,84610.0,96.0,2020-05-07,201.0,23730.0,3036.0,85898.0
2972,36061,84610.0,96.0,2020-05-06,272.0,23529.0,2966.0,82862.0
2973,36061,84610.0,96.0,2020-05-05,203.0,23257.0,2499.0,79896.0
2974,36061,84610.0,96.0,2020-05-04,154.0,23054.0,2246.0,77397.0
2975,36061,84610.0,96.0,2020-05-03,159.0,22900.0,1524.0,75151.0
2976,36061,84610.0,96.0,2020-05-02,245.0,22741.0,2214.0,73627.0
2977,36061,84610.0,96.0,2020-05-01,321.0,22496.0,2606.0,71413.0
2978,36061,84610.0,96.0,2020-04-30,255.0,22175.0,2205.0,68807.0
2979,36061,84610.0,96.0,2020-04-29,316.0,21920.0,2299.0,66602.0
2980,36061,84610.0,96.0,2020-04-28,292.0,21604.0,2260.0,64303.0
2981,36061,84610.0,96.0,2020-04-27,215.0,21312.0,1650.0,62043.0
2982,36061,84610.0,96.0,2020-04-26,324.0,21097.0,2007.0,60393.0
2983,36061,84610.0,96.0,2020-04-25,493.0,20773.0,2354.0,58386.0
2984,36061,84610.0,96.0,2020-04-24,426.0,20280.0,2110.0,56032.0
2985,36061,84610.0,96.0,2020-04-23,506.0,19854.0,2654.0,53922.0
2986,36061,84610.0,96.0,2020-04-22,323.0,19348.0,1581.0,51268.0
2987,36061,84610.0,96.0,2020-04-21,326.0,19025.0,1430.0,49687.0
2988,36061,84610.0,96.0,2020-04-20,231.0,18699.0,1099.0,48257.0
2989,36061,84610.0,96.0,2020-04-19,248.0,18468.0,954.0,47158.0
2990,36061,84610.0,96.0,2020-04-18,288.0,18220.0,1093.0,46204.0
2991,36061,84610.0,96.0,2020-04-17,442.0,17932.0,1585.0,45111.0
2992,36061,84610.0,96.0,2020-04-16,399.0,17490.0,1476.0,43526.0
2993,36061,84610.0,96.0,2020-04-15,474.0,17091.0,1533.0,42050.0
2994,36061,84610.0,96.0,2020-04-14,1737.0,16617.0,4068.0,40517.0
2995,36061,84610.0,96.0,2020-04-13,379.0,14880.0,1206.0,36449.0
2996,36061,84610.0,96.0,2020-04-12,356.0,14501.0,1033.0,35243.0
2997,36061,84610.0,96.0,2020-04-11,708.0,14145.0,1783.0,34210.0
2998,36061,84610.0,96.0,2020-04-10,715.0,13437.0,1685.0,32427.0
2999,36061,84610.0,96.0,2020-04-09,616.0,12722.0,1659.0,30742.0
3000,36061,84610.0,96.0,2020-04-08,602.0,12106.0,1424.0,29083.0
3001,36061,84610.0,96.0,2020-04-07,492.0,11504.0,1257.0,27659.0
3002,36061,84610.0,96.0,2020-04-06,572.0,11012.0,1249.0,26402.0
3003,36061,84610.0,96.0,2020-04-05,542.0,10440.0,1162.0,25153.0
3004,36061,84610.0,96.0,2020-04-04,598.0,9898.0,1278.0,23991.0
3005,36061,84610.0,96.0,2020-04-03,848.0,9300.0,1820.0,22713.0
3006,36061,84610.0,96.0,2020-04-02,609.0,8452.0,1294.0,20893.0
3007,36061,84610.0,96.0,2020-04-01,470.0,7843.0,1002.0,19599.0
3008,36061,84610.0,96.0,2020-03-31,497.0,7373.0,1015.0,18597.0
3009,36061,84610.0,96.0,2020-03-30,648.0,6876.0,1422.0,17582.0
3010,36061,84610.0,96.0,2020-03-29,422.0,6228.0,788.0,16160.0
3011,36061,84610.0,96.0,2020-03-28,590.0,5806.0,1160.0,15372.0
3012,36061,84610.0,96.0,2020-03-27,631.0,5216.0,1314.0,14212.0
3013,36061,84610.0,96.0,2020-03-26,523.0,4585.0,1062.0,12898.0
3014,36061,84610.0,96.0,2020-03-25,542.0,4062.0,1232.0,11836.0
3015,36061,84610.0,96.0,2020-03-24,442.0,3520.0,1065.0,10604.0
3016,36061,84610.0,96.0,2020-03-23,405.0,3078.0,990.0,9539.0
3017,36061,84610.0,96.0,2020-03-22,607.0,2673.0,1367.0,8549.0
3018,36061,84610.0,96.0,2020-03-21,522.0,2066.0,1370.0,7182.0
3019,36061,84610.0,96.0,2020-03-20,370.0,1544.0,1263.0,5812.0
3020,36061,84610.0,96.0,2020-03-19,437.0,1174.0,1235.0,4549.0
3021,36061,84610.0,96.0,2020-03-18,335.0,737.0,1074.0,3314.0
3022,36061,84610.0,96.0,2020-03-17,161.0,402.0,598.0,2240.0
3023,36061,84610.0,96.0,2020-03-16,69.0,241.0,398.0,1642.0
3024,36061,84610.0,96.0,2020-03-15,60.0,172.0,317.0,1244.0
3025,36061,84610.0,96.0,2020-03-14,28.0,112.0,193.0,927.0
3026,36061,84610.0,96.0,2020-03-13,39.0,84.0,268.0,734.0
3027,36061,84610.0,96.0,2020-03-12,18.0,45.0,186.0,466.0
3028,36061,84610.0,96.0,2020-03-11,3.0,27.0,70.0,280.0
3029,36061,84610.0,96.0,2020-03-10,12.0,24.0,78.0,210.0
3030,36061,84610.0,96.0,2020-03-09,7.0,12.0,47.0,132.0
3031,36061,84610.0,96.0,2020-03-08,0.0,5.0,24.0,85.0
3032,36061,84610.0,96.0,2020-03-07,0.0,5.0,22.0,61.0
3033,36061,84610.0,96.0,2020-03-06,3.0,5.0,14.0,39.0
3034,36061,84610.0,96.0,2020-03-05,1.0,2.0,18.0,25.0
3035,36061,84610.0,96.0,2020-03-04,1.0,1.0,4.0,7.0
3036,36061,84610.0,96.0,2020-03-03,0.0,0.0,3.0,3.0
3037,36061,84610.0,96.0,2020-03-02,0.0,0.0,0.0,0.0
3038,36063,55013.0,3125645388.0,2020-06-07,4.0,1116.0,419.0,18767.0
3039,36063,55013.0,3125645388.0,2020-06-06,3.0,1112.0,521.0,18348.0
3040,36063,55013.0,3125645388.0,2020-06-05,10.0,1109.0,999.0,17827.0
3041,36063,55013.0,3125645388.0,2020-06-04,14.0,1099.0,726.0,16828.0
3042,36063,55013.0,3125645388.0,2020-06-03,18.0,1085.0,739.0,16102.0
3043,36063,55013.0,3125645388.0,2020-06-02,19.0,1067.0,655.0,15363.0
3044,36063,55013.0,3125645388.0,2020-06-01,2.0,1048.0,485.0,14708.0
3045,36063,55013.0,3125645388.0,2020-05-31,9.0,1046.0,420.0,14223.0
3046,36063,55013.0,3125645388.0,2020-05-30,17.0,1037.0,495.0,13803.0
3047,36063,55013.0,3125645388.0,2020-05-29,12.0,1020.0,447.0,13308.0
3048,36063,55013.0,3125645388.0,2020-05-28,24.0,1008.0,583.0,12861.0
3049,36063,55013.0,3125645388.0,2020-05-27,12.0,984.0,502.0,12278.0
3050,36063,55013.0,3125645388.0,2020-05-26,7.0,972.0,247.0,11776.0
3051,36063,55013.0,3125645388.0,2020-05-25,10.0,965.0,366.0,11529.0
3052,36063,55013.0,3125645388.0,2020-05-24,14.0,955.0,501.0,11163.0
3053,36063,55013.0,3125645388.0,2020-05-23,14.0,941.0,355.0,10662.0
3054,36063,55013.0,3125645388.0,2020-05-22,30.0,927.0,501.0,10307.0
3055,36063,55013.0,3125645388.0,2020-05-21,17.0,897.0,655.0,9806.0
3056,36063,55013.0,3125645388.0,2020-05-20,22.0,880.0,540.0,9151.0
3057,36063,55013.0,3125645388.0,2020-05-19,13.0,858.0,370.0,8611.0
3058,36063,55013.0,3125645388.0,2020-05-18,27.0,845.0,271.0,8241.0
3059,36063,55013.0,3125645388.0,2020-05-17,26.0,818.0,325.0,7970.0
3060,36063,55013.0,3125645388.0,2020-05-16,22.0,792.0,421.0,7645.0
3061,36063,55013.0,3125645388.0,2020-05-15,27.0,770.0,383.0,7224.0
3062,36063,55013.0,3125645388.0,2020-05-14,33.0,743.0,530.0,6841.0
3063,36063,55013.0,3125645388.0,2020-05-13,20.0,710.0,330.0,6311.0
3064,36063,55013.0,3125645388.0,2020-05-12,19.0,690.0,343.0,5981.0
3065,36063,55013.0,3125645388.0,2020-05-11,16.0,671.0,186.0,5638.0
3066,36063,55013.0,3125645388.0,2020-05-10,12.0,655.0,176.0,5452.0
3067,36063,55013.0,3125645388.0,2020-05-09,16.0,643.0,359.0,5276.0
3068,36063,55013.0,3125645388.0,2020-05-08,22.0,627.0,273.0,4917.0
3069,36063,55013.0,3125645388.0,2020-05-07,17.0,605.0,257.0,4644.0
3070,36063,55013.0,3125645388.0,2020-05-06,39.0,588.0,282.0,4387.0
3071,36063,55013.0,3125645388.0,2020-05-05,41.0,549.0,353.0,4105.0
3072,36063,55013.0,3125645388.0,2020-05-04,15.0,508.0,198.0,3752.0
3073,36063,55013.0,3125645388.0,2020-05-03,19.0,493.0,318.0,3554.0
3074,36063,55013.0,3125645388.0,2020-05-02,17.0,474.0,184.0,3236.0
3075,36063,55013.0,3125645388.0,2020-05-01,17.0,457.0,269.0,3052.0
3076,36063,55013.0,3125645388.0,2020-04-30,20.0,440.0,239.0,2783.0
3077,36063,55013.0,3125645388.0,2020-04-29,19.0,420.0,154.0,2544.0
3078,36063,55013.0,3125645388.0,2020-04-28,15.0,401.0,130.0,2390.0
3079,36063,55013.0,3125645388.0,2020-04-27,8.0,386.0,89.0,2260.0
3080,36063,55013.0,3125645388.0,2020-04-26,10.0,378.0,95.0,2171.0
3081,36063,55013.0,3125645388.0,2020-04-25,24.0,368.0,142.0,2076.0
3082,36063,55013.0,3125645388.0,2020-04-24,12.0,344.0,107.0,1934.0
3083,36063,55013.0,3125645388.0,2020-04-23,37.0,332.0,192.0,1827.0
3084,36063,55013.0,3125645388.0,2020-04-22,27.0,295.0,195.0,1635.0
3085,36063,55013.0,3125645388.0,2020-04-21,8.0,268.0,49.0,1440.0
3086,36063,55013.0,3125645388.0,2020-04-20,5.0,260.0,53.0,1391.0
3087,36063,55013.0,3125645388.0,2020-04-19,9.0,255.0,48.0,1338.0
3088,36063,55013.0,3125645388.0,2020-04-18,12.0,246.0,69.0,1290.0
3089,36063,55013.0,3125645388.0,2020-04-17,7.0,234.0,53.0,1221.0
3090,36063,55013.0,3125645388.0,2020-04-16,11.0,227.0,56.0,1168.0
3091,36063,55013.0,3125645388.0,2020-04-15,12.0,216.0,82.0,1112.0
3092,36063,55013.0,3125645388.0,2020-04-14,7.0,204.0,57.0,1030.0
3093,36063,55013.0,3125645388.0,2020-04-13,8.0,197.0,48.0,973.0
3094,36063,55013.0,3125645388.0,2020-04-12,6.0,189.0,29.0,925.0
3095,36063,55013.0,3125645388.0,2020-04-11,16.0,183.0,62.0,896.0
3096,36063,55013.0,3125645388.0,2020-04-10,11.0,167.0,46.0,834.0
3097,36063,55013.0,3125645388.0,2020-04-09,10.0,156.0,79.0,788.0
3098,36063,55013.0,3125645388.0,2020-04-08,12.0,146.0,53.0,709.0
3099,36063,55013.0,3125645388.0,2020-04-07,8.0,134.0,39.0,656.0
3100,36063,55013.0,3125645388.0,2020-04-06,6.0,126.0,44.0,617.0
3101,36063,55013.0,3125645388.0,2020-04-05,4.0,120.0,44.0,573.0
3102,36063,55013.0,3125645388.0,2020-04-04,15.0,116.0,54.0,529.0
3103,36063,55013.0,3125645388.0,2020-04-03,7.0,101.0,47.0,475.0
3104,36063,55013.0,3125645388.0,2020-04-02,18.0,94.0,61.0,428.0
3105,36063,55013.0,3125645388.0,2020-04-01,30.0,76.0,89.0,367.0
3106,36063,55013.0,3125645388.0,2020-03-31,4.0,46.0,13.0,278.0
3107,36063,55013.0,3125645388.0,2020-03-30,1.0,42.0,15.0,265.0
3108,36063,55013.0,3125645388.0,2020-03-29,3.0,41.0,6.0,250.0
3109,36063,55013.0,3125645388.0,2020-03-28,5.0,38.0,18.0,244.0
3110,36063,55013.0,3125645388.0,2020-03-27,10.0,33.0,57.0,226.0
3111,36063,55013.0,3125645388.0,2020-03-26,9.0,23.0,55.0,169.0
3112,36063,55013.0,3125645388.0,2020-03-25,2.0,14.0,10.0,114.0
3113,36063,55013.0,3125645388.0,2020-03-24,1.0,12.0,16.0,104.0
3114,36063,55013.0,3125645388.0,2020-03-23,1.0,11.0,15.0,88.0
3115,36063,55013.0,3125645388.0,2020-03-22,4.0,10.0,38.0,73.0
3116,36063,55013.0,3125645388.0,2020-03-21,2.0,6.0,9.0,35.0
3117,36063,55013.0,3125645388.0,2020-03-20,1.0,4.0,6.0,26.0
3118,36063,55013.0,3125645388.0,2020-03-19,2.0,3.0,4.0,20.0
3119,36063,55013.0,3125645388.0,2020-03-18,1.0,1.0,10.0,16.0
3120,36063,55013.0,3125645388.0,2020-03-17,0.0,0.0,1.0,6.0
3121,36063,55013.0,3125645388.0,2020-03-16,0.0,0.0,1.0,5.0
3122,36063,55013.0,3125645388.0,2020-03-15,0.0,0.0,0.0,4.0
3123,36063,55013.0,3125645388.0,2020-03-14,0.0,0.0,1.0,4.0
3124,36063,55013.0,3125645388.0,2020-03-13,0.0,0.0,0.0,3.0
3125,36063,55013.0,3125645388.0,2020-03-12,0.0,0.0,1.0,3.0
3126,36063,55013.0,3125645388.0,2020-03-11,0.0,0.0,1.0,2.0
3127,36063,55013.0,3125645388.0,2020-03-10,0.0,0.0,0.0,1.0
3128,36063,55013.0,3125645388.0,2020-03-09,0.0,0.0,0.0,1.0
3129,36063,55013.0,3125645388.0,2020-03-08,0.0,0.0,1.0,1.0
3130,36063,55013.0,3125645388.0,2020-03-07,0.0,0.0,0.0,0.0
3131,36063,55013.0,3125645388.0,2020-03-06,0.0,0.0,0.0,0.0
3132,36063,55013.0,3125645388.0,2020-03-05,0.0,0.0,0.0,0.0
3133,36063,55013.0,3125645388.0,2020-03-04,0.0,0.0,0.0,0.0
3134,36063,55013.0,3125645388.0,2020-03-03,0.0,0.0,0.0,0.0
3135,36063,55013.0,3125645388.0,2020-03-02,0.0,0.0,0.0,0.0
3136,36065,54096.0,4291877081.0,2020-06-07,27.0,1170.0,1207.0,27222.0
3137,36065,54096.0,4291877081.0,2020-06-06,16.0,1143.0,1276.0,26015.0
3138,36065,54096.0,4291877081.0,2020-06-05,50.0,1127.0,1505.0,24739.0
3139,36065,54096.0,4291877081.0,2020-06-04,8.0,1077.0,1050.0,23234.0
3140,36065,54096.0,4291877081.0,2020-06-03,11.0,1069.0,892.0,22184.0
3141,36065,54096.0,4291877081.0,2020-06-02,9.0,1058.0,1128.0,21292.0
3142,36065,54096.0,4291877081.0,2020-06-01,13.0,1049.0,613.0,20164.0
3143,36065,54096.0,4291877081.0,2020-05-31,9.0,1036.0,677.0,19551.0
3144,36065,54096.0,4291877081.0,2020-05-30,21.0,1027.0,1108.0,18874.0
3145,36065,54096.0,4291877081.0,2020-05-29,18.0,1006.0,757.0,17766.0
3146,36065,54096.0,4291877081.0,2020-05-28,29.0,988.0,1284.0,17009.0
3147,36065,54096.0,4291877081.0,2020-05-27,30.0,959.0,927.0,15725.0
3148,36065,54096.0,4291877081.0,2020-05-26,12.0,929.0,488.0,14798.0
3149,36065,54096.0,4291877081.0,2020-05-25,12.0,917.0,427.0,14310.0
3150,36065,54096.0,4291877081.0,2020-05-24,27.0,905.0,930.0,13883.0
3151,36065,54096.0,4291877081.0,2020-05-23,14.0,878.0,659.0,12953.0
3152,36065,54096.0,4291877081.0,2020-05-22,36.0,864.0,1305.0,12294.0
3153,36065,54096.0,4291877081.0,2020-05-21,11.0,828.0,815.0,10989.0
3154,36065,54096.0,4291877081.0,2020-05-20,15.0,817.0,779.0,10174.0
3155,36065,54096.0,4291877081.0,2020-05-19,17.0,802.0,775.0,9395.0
3156,36065,54096.0,4291877081.0,2020-05-18,13.0,785.0,326.0,8620.0
3157,36065,54096.0,4291877081.0,2020-05-17,12.0,772.0,318.0,8294.0
3158,36065,54096.0,4291877081.0,2020-05-16,9.0,760.0,209.0,7976.0
3159,36065,54096.0,4291877081.0,2020-05-15,38.0,751.0,342.0,7767.0
3160,36065,54096.0,4291877081.0,2020-05-14,15.0,713.0,268.0,7425.0
3161,36065,54096.0,4291877081.0,2020-05-13,12.0,698.0,376.0,7157.0
3162,36065,54096.0,4291877081.0,2020-05-12,10.0,686.0,397.0,6781.0
3163,36065,54096.0,4291877081.0,2020-05-11,7.0,676.0,161.0,6384.0
3164,36065,54096.0,4291877081.0,2020-05-10,9.0,669.0,269.0,6223.0
3165,36065,54096.0,4291877081.0,2020-05-09,22.0,660.0,329.0,5954.0
3166,36065,54096.0,4291877081.0,2020-05-08,18.0,638.0,296.0,5625.0
3167,36065,54096.0,4291877081.0,2020-05-07,11.0,620.0,323.0,5329.0
3168,36065,54096.0,4291877081.0,2020-05-06,30.0,609.0,375.0,5006.0
3169,36065,54096.0,4291877081.0,2020-05-05,5.0,579.0,234.0,4631.0
3170,36065,54096.0,4291877081.0,2020-05-04,24.0,574.0,247.0,4397.0
3171,36065,54096.0,4291877081.0,2020-05-03,61.0,550.0,241.0,4150.0
3172,36065,54096.0,4291877081.0,2020-05-02,15.0,489.0,149.0,3909.0
3173,36065,54096.0,4291877081.0,2020-05-01,23.0,474.0,185.0,3760.0
3174,36065,54096.0,4291877081.0,2020-04-30,12.0,451.0,149.0,3575.0
3175,36065,54096.0,4291877081.0,2020-04-29,17.0,439.0,145.0,3426.0
3176,36065,54096.0,4291877081.0,2020-04-28,11.0,422.0,124.0,3281.0
3177,36065,54096.0,4291877081.0,2020-04-27,14.0,411.0,132.0,3157.0
3178,36065,54096.0,4291877081.0,2020-04-26,13.0,397.0,128.0,3025.0
3179,36065,54096.0,4291877081.0,2020-04-25,20.0,384.0,112.0,2897.0
3180,36065,54096.0,4291877081.0,2020-04-24,41.0,364.0,401.0,2785.0
3181,36065,54096.0,4291877081.0,2020-04-23,6.0,323.0,67.0,2384.0
3182,36065,54096.0,4291877081.0,2020-04-22,16.0,317.0,174.0,2317.0
3183,36065,54096.0,4291877081.0,2020-04-21,17.0,301.0,117.0,2143.0
3184,36065,54096.0,4291877081.0,2020-04-20,5.0,284.0,133.0,2026.0
3185,36065,54096.0,4291877081.0,2020-04-19,4.0,279.0,75.0,1893.0
3186,36065,54096.0,4291877081.0,2020-04-18,7.0,275.0,52.0,1818.0
3187,36065,54096.0,4291877081.0,2020-04-17,7.0,268.0,85.0,1766.0
3188,36065,54096.0,4291877081.0,2020-04-16,12.0,261.0,82.0,1681.0
3189,36065,54096.0,4291877081.0,2020-04-15,3.0,249.0,32.0,1599.0
3190,36065,54096.0,4291877081.0,2020-04-14,17.0,246.0,79.0,1567.0
3191,36065,54096.0,4291877081.0,2020-04-13,23.0,229.0,100.0,1488.0
3192,36065,54096.0,4291877081.0,2020-04-12,11.0,206.0,61.0,1388.0
3193,36065,54096.0,4291877081.0,2020-04-11,14.0,195.0,83.0,1327.0
3194,36065,54096.0,4291877081.0,2020-04-10,9.0,181.0,42.0,1244.0
3195,36065,54096.0,4291877081.0,2020-04-09,14.0,172.0,85.0,1202.0
3196,36065,54096.0,4291877081.0,2020-04-08,33.0,158.0,104.0,1117.0
3197,36065,54096.0,4291877081.0,2020-04-07,7.0,125.0,59.0,1013.0
3198,36065,54096.0,4291877081.0,2020-04-06,18.0,118.0,90.0,954.0
3199,36065,54096.0,4291877081.0,2020-04-05,13.0,100.0,87.0,864.0
3200,36065,54096.0,4291877081.0,2020-04-04,7.0,87.0,55.0,777.0
3201,36065,54096.0,4291877081.0,2020-04-03,9.0,80.0,58.0,722.0
3202,36065,54096.0,4291877081.0,2020-04-02,10.0,71.0,77.0,664.0
3203,36065,54096.0,4291877081.0,2020-04-01,11.0,61.0,82.0,587.0
3204,36065,54096.0,4291877081.0,2020-03-31,10.0,50.0,58.0,505.0
3205,36065,54096.0,4291877081.0,2020-03-30,6.0,40.0,57.0,447.0
3206,36065,54096.0,4291877081.0,2020-03-29,8.0,34.0,26.0,390.0
3207,36065,54096.0,4291877081.0,2020-03-28,3.0,26.0,26.0,364.0
3208,36065,54096.0,4291877081.0,2020-03-27,10.0,23.0,43.0,338.0
3209,36065,54096.0,4291877081.0,2020-03-26,0.0,13.0,41.0,295.0
3210,36065,54096.0,4291877081.0,2020-03-25,4.0,13.0,22.0,254.0
3211,36065,54096.0,4291877081.0,2020-03-24,1.0,9.0,48.0,232.0
3212,36065,54096.0,4291877081.0,2020-03-23,1.0,8.0,24.0,184.0
3213,36065,54096.0,4291877081.0,2020-03-22,2.0,7.0,36.0,160.0
