FIPS,State,Median_Household_Income_2018,transit_scores - population weighted averages aggregated from town/city level to county,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20
9000,CT,76366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9001,CT,91183.0,577281086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,8.0,15.0,15.0,29.0,48.0,69.0,102.0,122.0,122.0,208.0,384.0,546.0,607.0,752.0,908.0,1245.0,1445.0,1870.0,1986.0,2132.0,2716.0,2824.0,3050.0,3719.0,4136.0,4136.0,4882.0,5180.0,5407.0,5534.0
9003,CT,73037.0,5640051661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,11.0,18.0,29.0,29.0,54.0,88.0,116.0,138.0,189.0,228.0,276.0,330.0,393.0,469.0,539.0,679.0,726.0,751.0,882.0,1045.0,1045.0,1471.0,1615.0,1832.0,1914.0
9005,CT,76304.0,914425536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,4.0,5.0,5.0,7.0,8.0,8.0,12.0,22.0,33.0,44.0,52.0,65.0,87.0,113.0,121.0,131.0,141.0,173.0,182.0,197.0,230.0,255.0,255.0,315.0,346.0,388.0,403.0
9007,CT,88709.0,3252384734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,5.0,6.0,8.0,15.0,18.0,25.0,28.0,38.0,50.0,56.0,66.0,74.0,91.0,100.0,110.0,135.0,150.0,150.0,205.0,240.0,290.0,299.0
9009,CT,67720.0,5935839042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,8.0,10.0,23.0,23.0,23.0,29.0,89.0,127.0,156.0,222.0,236.0,280.0,373.0,517.0,611.0,647.0,891.0,1024.0,1162.0,1468.0,1664.0,1664.0,2183.0,2383.0,2715.0,2946.0
9011,CT,67790.0,296901481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,6.0,9.0,13.0,15.0,19.0,20.0,24.0,27.0,29.0,29.0,40.0,57.0,57.0,65.0,85.0,85.0,139.0,156.0,185.0,190.0
9013,CT,89584.0,2410199694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,14.0,19.0,27.0,33.0,33.0,37.0,40.0,50.0,56.0,61.0,67.0,79.0,91.0,94.0,103.0,111.0,111.0,145.0,152.0,171.0,182.0
9015,CT,65182.0,1749910681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,7.0,10.0,11.0,19.0,21.0,27.0,31.0,32.0,40.0,43.0,43.0,52.0,59.0,66.0,66.0
